ID	CDC1551.1.halflife	CDC1551.2.halflife	Comp.1.halflife	Comp.2.halflife
sp|P63244|RACK1_HUMANReceptorofactivatedproteinCkinase1OS=HomosapiensGN=RACK1PE=1SV=3;tr|J3KPE3|J3KPE3_HUMANReceptorof-activatedproteinCkinase1OS=HomosapiensGN=RACK1PE=1SV=1;tr|D6RAC2|D6RAC2_HUMANReceptorof-activatedproteinCkinase1OS=HomosapiensGN=RACK1PE=1SV=1;tr|D6RHH4|D6RHH4_HUMANReceptorof-activatedproteinCkinase1OS=HomosapiensGN=RACK1PE=1SV=1;tr|D6REE5|D6REE5_HUMANReceptorof-activatedproteinCkinase1(Fragment)OS=HomosapiensGN=RACK1PE=1SV=1;tr|H0Y8W2|H0Y8W2_HUMANReceptorof-activatedproteinCkinase1(Fragment)OS=HomosapiensGN=RACK1PE=1SV=1;tr|H0YAF8|H0YAF8_HUMANReceptorof-activatedproteinCkinase1(Fragment)OS=HomosapiensGN=RACK1PE=1SV=1;tr|D6R9Z1|D6R9Z1_HUMANReceptorof-activatedproteinCkinase1(Fragment)OS=HomosapiensGN=RACK1PE=1SV=8;tr|H0YAM7|H0YAM7_HUMANReceptorof-activatedproteinCkinase1(Fragment)OS=HomosapiensGN=RACK1PE=1SV=1;tr|D6R9L0|D6R9L0_HUMANReceptorof-activatedproteinCkinase1(Fragment)OS=HomosapiensGN=RACK1PE=1SV=1;tr|D6RFX4|D6RFX4_HUMANReceptorof-activatedproteinCkinase1(Fragment)OS=HomosapiensGN=RACK1PE=1SV=1;tr|D6RBD0|D6RBD0_HUMANReceptorof-activatedproteinCkinase1(Fragment)OS=HomosapiensGN=RACK1PE=1SV=1;tr|D6RAU2|D6RAU2_HUMANReceptorof-activatedproteinCkinase1OS=HomosapiensGN=RACK1PE=1SV=1;tr|E9PD14|E9PD14_HUMANReceptorof-activatedproteinCkinase1OS=HomosapiensGN=RACK1PE=1SV=1;tr|D6RFZ9|D6RFZ9_HUMANReceptorof-activatedproteinCkinase1(Fragment)OS=HomosapiensGN=RACK1PE=1SV=8;tr|H0Y8R5|H0Y8R5_HUMANReceptorof-activatedproteinCkinase1(Fragment)OS=HomosapiensGN=RACK1PE=1SV=1;tr|D6RGK8|D6RGK8_HUMANReceptorof-activatedproteinCkinase1OS=HomosapiensGN=RACK1PE=1SV=1;tr|D6RF23|D6RF23_HUMANReceptorof-activatedproteinCkinase1OS=HomosapiensGN=RACK1PE=1SV=1;tr|D6R909|D6R909_HUMANReceptorof-activatedproteinCkinase1OS=HomosapiensGN=RACK1PE=1SV=1;tr|H0Y9P0|H0Y9P0_HUMANReceptorof-activatedproteinCkinase1(Fragment)OS=HomosapiensGN=RACK1PE=1SV=1;tr|D6RHJ5|D6RHJ5_HUMANReceptorof-activatedproteinCkinase1OS=HomosapiensGN=RACK1PE=1SV=1;tr|D6RDI0|D6RDI0_HUMANReceptorof-activatedproteinCkinase1OS=HomosapiensGN=RACK1PE=1SV=1	40.45140846	42.63753398	44.15804804	44.43881214
sp|P63313|TYB10_HUMANThymosinbeta-10OS=HomosapiensGN=TMSB10PE=1SV=2;CON__P21752	24.18394701	24.83177707	27.1354036	26.53963169
sp|P67775|PP2AA_HUMANSerine/threonine-proteinphosphatase2AcatalyticsubunitalphaisoformOS=HomosapiensGN=PPP2CAPE=1SV=1;tr|E5RI56|E5RI56_HUMANUncharacterizedprotein(Fragment)OS=HomosapiensPE=1SV=1	32.40948338	34.30580688	34.05809862	34.05709854
sp|P67809|YBOX1_HUMANNuclease-sensitiveelement-bindingprotein1OS=HomosapiensGN=YBX1PE=1SV=3;tr|H0Y449|H0Y449_HUMANNuclease-sensitiveelement-bindingprotein1(Fragment)OS=HomosapiensGN=YBX1PE=1SV=1;tr|C9J5V9|C9J5V9_HUMANNuclease-sensitiveelement-bindingprotein1(Fragment)OS=HomosapiensGN=YBX1PE=1SV=1;sp|Q9Y2T7|YBOX2_HUMANY-box-bindingprotein2OS=HomosapiensGN=YBX2PE=1SV=2;sp|P16989|YBOX3_HUMANY-box-bindingprotein3OS=HomosapiensGN=YBX3PE=1SV=4;tr|A0A0D9SEI8|A0A0D9SEI8_HUMANY-box-bindingprotein3(Fragment)OS=HomosapiensGN=YBX3PE=1SV=1	22.08272435	23.63657354	27.04282204	24.9256895
sp|P67936|TPM4_HUMANTropomyosinalpha-4chainOS=HomosapiensGN=TPM4PE=1SV=3;tr|K7ENT6|K7ENT6_HUMANTropomyosinalpha-4chain(Fragment)OS=HomosapiensGN=TPM4PE=1SV=1;tr|K7ERG3|K7ERG3_HUMANTropomyosinalpha-4chain(Fragment)OS=HomosapiensGN=TPM4PE=1SV=1;tr|K7EP68|K7EP68_HUMANTropomyosinalpha-4chain(Fragment)OS=HomosapiensGN=TPM4PE=1SV=1;tr|K7EMU5|K7EMU5_HUMANTropomyosinalpha-4chain(Fragment)OS=HomosapiensGN=TPM4PE=1SV=1;tr|H0YKX5|H0YKX5_HUMANTropomyosinalpha-1chain(Fragment)OS=HomosapiensGN=TPM1PE=1SV=1;tr|H0YNC7|H0YNC7_HUMANTropomyosinalpha-1chain(Fragment)OS=HomosapiensGN=TPM1PE=1SV=1;tr|H0YL52|H0YL52_HUMANTropomyosinalpha-1chain(Fragment)OS=HomosapiensGN=TPM1PE=1SV=1;sp|P09493|TPM1_HUMANTropomyosinalpha-1chainOS=HomosapiensGN=TPM1PE=1SV=2;tr|Q6ZN40|Q6ZN40_HUMANTropomyosin1(Alpha),isoformCRA_fOS=HomosapiensGN=TPM1PE=1SV=1;tr|H0YL80|H0YL80_HUMANTropomyosinalpha-1chain(Fragment)OS=HomosapiensGN=TPM1PE=1SV=1;tr|K7EPV9|K7EPV9_HUMANTropomyosinalpha-4chain(Fragment)OS=HomosapiensGN=TPM4PE=1SV=1;tr|H0YKP3|H0YKP3_HUMANTropomyosinalpha-1chainOS=HomosapiensGN=TPM1PE=1SV=1;tr|K7EPB9|K7EPB9_HUMANTropomyosinalpha-4chain(Fragment)OS=HomosapiensGN=TPM4PE=1SV=1;tr|U3KQK2|U3KQK2_HUMANTropomyosinbetachain(Fragment)OS=HomosapiensGN=TPM2PE=1SV=1;tr|H0YK20|H0YK20_HUMANTropomyosinalpha-1chainOS=HomosapiensGN=TPM1PE=1SV=1;tr|H0YL42|H0YL42_HUMANTropomyosinalpha-1chain(Fragment)OS=HomosapiensGN=TPM1PE=1SV=1	31.7103359	30.89252504	30.72475	34.90722207
sp|P68133|ACTS_HUMANActin,alphaskeletalmuscleOS=HomosapiensGN=ACTA1PE=1SV=1;sp|P68032|ACTC_HUMANActin,alphacardiacmuscle1OS=HomosapiensGN=ACTC1PE=1SV=1;sp|P63267|ACTH_HUMANActin,gamma-entericsmoothmuscleOS=HomosapiensGN=ACTG2PE=1SV=1;sp|P62736|ACTA_HUMANActin,aorticsmoothmuscleOS=HomosapiensGN=ACTA2PE=1SV=1;tr|A6NL76|A6NL76_HUMANActin,alphaskeletalmuscleOS=HomosapiensGN=ACTA1PE=1SV=3;tr|F8WB63|F8WB63_HUMANActin,gamma-entericsmoothmuscleOS=HomosapiensGN=ACTG2PE=1SV=1;tr|B8ZZJ2|B8ZZJ2_HUMANActin,gamma-entericsmoothmuscleOS=HomosapiensGN=ACTG2PE=1SV=1;tr|C9JFL5|C9JFL5_HUMANActin,gamma-entericsmoothmuscle(Fragment)OS=HomosapiensGN=ACTG2PE=1SV=8;tr|F6UVQ4|F6UVQ4_HUMANActin,aorticsmoothmuscle(Fragment)OS=HomosapiensGN=ACTA2PE=1SV=1;tr|F6QUT6|F6QUT6_HUMANActin,aorticsmoothmuscle(Fragment)OS=HomosapiensGN=ACTA2PE=1SV=1	52.85986504	52.75261714	50.93011928	50.88588232
sp|P68363|TBA1B_HUMANTubulinalpha-1BchainOS=HomosapiensGN=TUBA1BPE=1SV=1;tr|F8VVB9|F8VVB9_HUMANTubulinalpha-1Bchain(Fragment)OS=HomosapiensGN=TUBA1BPE=3SV=8;tr|C9JDS9|C9JDS9_HUMANTubulinalpha-4Achain(Fragment)OS=HomosapiensGN=TUBA4APE=1SV=1;tr|F8VRZ4|F8VRZ4_HUMANTubulinalpha-1Achain(Fragment)OS=HomosapiensGN=TUBA1APE=3SV=1;tr|F8VS66|F8VS66_HUMANTubulinalpha-1CchainOS=HomosapiensGN=TUBA1CPE=4SV=1;tr|F8VWV9|F8VWV9_HUMANTubulinalpha-1Bchain(Fragment)OS=HomosapiensGN=TUBA1BPE=4SV=1;tr|F8VX09|F8VX09_HUMANTubulinalpha-1Bchain(Fragment)OS=HomosapiensGN=TUBA1BPE=4SV=1;tr|C9K0S6|C9K0S6_HUMANTubulinalpha-8chain(Fragment)OS=HomosapiensGN=TUBA8PE=1SV=1;tr|F8VRK0|F8VRK0_HUMANTubulinalpha-1Bchain(Fragment)OS=HomosapiensGN=TUBA1BPE=4SV=1;tr|F8VXZ7|F8VXZ7_HUMANTubulinalpha-1Achain(Fragment)OS=HomosapiensGN=TUBA1APE=4SV=1;tr|F8W0F6|F8W0F6_HUMANTubulinalpha-1AchainOS=HomosapiensGN=TUBA1APE=4SV=1;sp|Q9H853|TBA4B_HUMANPutativetubulin-likeproteinalpha-4BOS=HomosapiensGN=TUBA4BPE=5SV=2	59.54186338	64.49054968	63.25512564	62.55758098
sp|P78371|TCPB_HUMANT-complexprotein1subunitbetaOS=HomosapiensGN=CCT2PE=1SV=4;tr|F5GWF6|F5GWF6_HUMANT-complexprotein1subunitbetaOS=HomosapiensGN=CCT2PE=1SV=2;tr|F8VQ14|F8VQ14_HUMANT-complexprotein1subunitbetaOS=HomosapiensGN=CCT2PE=1SV=1	61.91483856	63.63685974	68.87944566	70.5032899
sp|P78417|GSTO1_HUMANGlutathioneS-transferaseomega-1OS=HomosapiensGN=GSTO1PE=1SV=2;tr|Q5TA02|Q5TA02_HUMANGlutathioneS-transferaseomega-1(Fragment)OS=HomosapiensGN=GSTO1PE=1SV=1;tr|Q5TA01|Q5TA01_HUMANGlutathioneS-transferaseomega-1(Fragment)OS=HomosapiensGN=GSTO1PE=1SV=1	48.54429236	52.7370459	51.58724719	52.31696421
sp|P78527|PRKDC_HUMANDNA-dependentproteinkinasecatalyticsubunitOS=HomosapiensGN=PRKDCPE=1SV=3;tr|F5GX40|F5GX40_HUMANDNA-dependentproteinkinasecatalyticsubunit(Fragment)OS=HomosapiensGN=PRKDCPE=1SV=1;tr|H0YG84|H0YG84_HUMANDNA-dependentproteinkinasecatalyticsubunit(Fragment)OS=HomosapiensGN=PRKDCPE=1SV=1	55.21244133	60.00249278	64.16964946	62.78787382
sp|P84077|ARF1_HUMANADP-ribosylationfactor1OS=HomosapiensGN=ARF1PE=1SV=2;sp|P61204|ARF3_HUMANADP-ribosylationfactor3OS=HomosapiensGN=ARF3PE=1SV=2;tr|F5H423|F5H423_HUMANUncharacterizedproteinOS=HomosapiensPE=3SV=1;tr|F5H0C7|F5H0C7_HUMANADP-ribosylationfactor3(Fragment)OS=HomosapiensGN=ARF3PE=3SV=1;tr|H0YGG7|H0YGG7_HUMANUncharacterizedprotein(Fragment)OS=HomosapiensPE=4SV=1;tr|F5H1V1|F5H1V1_HUMANADP-ribosylationfactor3(Fragment)OS=HomosapiensGN=ARF3PE=4SV=1;tr|F5H6T5|F5H6T5_HUMANADP-ribosylationfactor3(Fragment)OS=HomosapiensGN=ARF3PE=4SV=1;tr|F8WDB3|F8WDB3_HUMANADP-ribosylationfactor4OS=HomosapiensGN=ARF4PE=1SV=1	27.67441052	30.08552869	30.58040772	31.25578184
sp|P84095|RHOG_HUMANRho-relatedGTP-bindingproteinRhoGOS=HomosapiensGN=RHOGPE=1SV=1	38.63981333	42.97261853	55.15298649	55.00487156
sp|Q00325|MPCP_HUMANPhosphatecarrierprotein,mitochondrialOS=HomosapiensGN=SLC25A3PE=1SV=2;tr|F8VZL5|F8VZL5_HUMANPhosphatecarrierprotein,mitochondrial(Fragment)OS=HomosapiensGN=SLC25A3PE=1SV=1;tr|F8VWR4|F8VWR4_HUMANPhosphatecarrierprotein,mitochondrial(Fragment)OS=HomosapiensGN=SLC25A3PE=1SV=1	66.65011833	80.19833282	72.15799946	73.37027242
sp|Q00610|CLH1_HUMANClathrinheavychain1OS=HomosapiensGN=CLTCPE=1SV=5;tr|A0A087WVQ6|A0A087WVQ6_HUMANClathrinheavychainOS=HomosapiensGN=CLTCPE=1SV=1;tr|J3KS13|J3KS13_HUMANClathrinheavychain1OS=HomosapiensGN=CLTCPE=1SV=1;tr|K7EJJ5|K7EJJ5_HUMANClathrinheavychain1(Fragment)OS=HomosapiensGN=CLTCPE=1SV=1;tr|J3KSQ2|J3KSQ2_HUMANClathrinheavychain1(Fragment)OS=HomosapiensGN=CLTCPE=1SV=1;tr|J3KRF5|J3KRF5_HUMANClathrinheavychain1(Fragment)OS=HomosapiensGN=CLTCPE=1SV=1;tr|J3QL20|J3QL20_HUMANClathrinheavychain1OS=HomosapiensGN=CLTCPE=1SV=1;tr|F5H5N6|F5H5N6_HUMANClathrinheavychain2(Fragment)OS=HomosapiensGN=CLTCL1PE=1SV=1;tr|A0A087WV74|A0A087WV74_HUMANClathrinheavychain2OS=HomosapiensGN=CLTCL1PE=1SV=1;tr|A0A087WXH4|A0A087WXH4_HUMANClathrinheavychain2OS=HomosapiensGN=CLTCL1PE=1SV=1	50.25325757	52.99921887	51.6955019	49.96156121
sp|Q00839|HNRPU_HUMANHeterogeneousnuclearribonucleoproteinUOS=HomosapiensGN=HNRNPUPE=1SV=6;tr|Q5RI18|Q5RI18_HUMANHeterogeneousnuclearribonucleoproteinU(Fragment)OS=HomosapiensGN=HNRNPUPE=1SV=8	52.01391027	53.71136002	54.87341402	56.1021735
sp|Q01432|AMPD3_HUMANAMPdeaminase3OS=HomosapiensGN=AMPD3PE=1SV=1;tr|E9PKC5|E9PKC5_HUMANAMPdeaminase3OS=HomosapiensGN=AMPD3PE=1SV=1;tr|E9PIR5|E9PIR5_HUMANAMPdeaminase3OS=HomosapiensGN=AMPD3PE=1SV=1;tr|E9PLK6|E9PLK6_HUMANAMPdeaminase3(Fragment)OS=HomosapiensGN=AMPD3PE=1SV=1;tr|E9PPG2|E9PPG2_HUMANAMPdeaminase3(Fragment)OS=HomosapiensGN=AMPD3PE=1SV=1;sp|P23109|AMPD1_HUMANAMPdeaminase1OS=HomosapiensGN=AMPD1PE=1SV=2	19.98364036	19.06176177	36.70388222	30.683794
sp|Q01469|FABP5_HUMANFattyacid-bindingprotein,epidermalOS=HomosapiensGN=FABP5PE=1SV=3;tr|I6L8B7|I6L8B7_HUMANFattyacid-bindingprotein,epidermalOS=HomosapiensGN=FABP5PE=1SV=1;sp|A8MUU1|FB5L3_HUMANPutativefattyacid-bindingprotein5-likeprotein3OS=HomosapiensGN=FABP5P3PE=5SV=1	51.40633448	52.97788552	45.39270457	45.69681585
sp|Q01518|CAP1_HUMANAdenylylcyclase-associatedprotein1OS=HomosapiensGN=CAP1PE=1SV=5;tr|Q5T0R1|Q5T0R1_HUMANAdenylylcyclase-associatedprotein1(Fragment)OS=HomosapiensGN=CAP1PE=1SV=1;tr|Q5T0R4|Q5T0R4_HUMANAdenylylcyclase-associatedprotein1(Fragment)OS=HomosapiensGN=CAP1PE=1SV=8;tr|Q5T0R3|Q5T0R3_HUMANAdenylylcyclase-associatedprotein1(Fragment)OS=HomosapiensGN=CAP1PE=1SV=1;tr|Q5T0R2|Q5T0R2_HUMANAdenylylcyclase-associatedprotein1(Fragment)OS=HomosapiensGN=CAP1PE=1SV=1;tr|Q5T0R5|Q5T0R5_HUMANAdenylylcyclase-associatedprotein1(Fragment)OS=HomosapiensGN=CAP1PE=1SV=8;tr|Q5T0R7|Q5T0R7_HUMANAdenylylcyclase-associatedprotein1(Fragment)OS=HomosapiensGN=CAP1PE=1SV=1;tr|Q5T0R6|Q5T0R6_HUMANAdenylylcyclase-associatedprotein1(Fragment)OS=HomosapiensGN=CAP1PE=1SV=1;tr|Q5T0S3|Q5T0S3_HUMANAdenylylcyclase-associatedprotein1(Fragment)OS=HomosapiensGN=CAP1PE=1SV=1;tr|Q5T0R8|Q5T0R8_HUMANAdenylylcyclase-associatedprotein1(Fragment)OS=HomosapiensGN=CAP1PE=1SV=1	58.48156122	59.5839186	53.90574896	53.73674548
sp|Q04760|LGUL_HUMANLactoylglutathionelyaseOS=HomosapiensGN=GLO1PE=1SV=4	240.8376584	216.2540691	165.7080671	166.8127704
sp|Q04917|1433F_HUMAN14-3-3proteinetaOS=HomosapiensGN=YWHAHPE=1SV=4;tr|A2IDB2|A2IDB2_HUMAN14-3-3proteineta(Fragment)OS=HomosapiensGN=YWHAHPE=1SV=1;tr|F8WEB6|F8WEB6_HUMAN14-3-3proteinetaOS=HomosapiensGN=YWHAHPE=1SV=1;tr|A2IDB1|A2IDB1_HUMAN14-3-3proteinetaOS=HomosapiensGN=YWHAHPE=1SV=1	42.49433989	47.3112006	43.68681998	42.14806086
sp|Q06830|PRDX1_HUMANPeroxiredoxin-1OS=HomosapiensGN=PRDX1PE=1SV=1;tr|A0A0A0MSI0|A0A0A0MSI0_HUMANPeroxiredoxin-1(Fragment)OS=HomosapiensGN=PRDX1PE=1SV=1;tr|A0A0A0MRQ5|A0A0A0MRQ5_HUMANPeroxiredoxin-1OS=HomosapiensGN=PRDX1PE=1SV=1	46.03031628	48.16011121	52.38222444	52.63896299
sp|Q07955|SRSF1_HUMANSerine/arginine-richsplicingfactor1OS=HomosapiensGN=SRSF1PE=1SV=2;tr|J3KTL2|J3KTL2_HUMANSerine/arginine-rich-splicingfactor1OS=HomosapiensGN=SRSF1PE=1SV=1;tr|J3QQV5|J3QQV5_HUMANSerine/arginine-rich-splicingfactor1OS=HomosapiensGN=SRSF1PE=1SV=1;tr|J3KSW7|J3KSW7_HUMANSerine/arginine-rich-splicingfactor1OS=HomosapiensGN=SRSF1PE=1SV=1;tr|J3KSR8|J3KSR8_HUMANSerine/arginine-rich-splicingfactor1(Fragment)OS=HomosapiensGN=SRSF1PE=1SV=1	48.48483371	56.83444379	62.3120208	50.73650262
sp|Q07960|RHG01_HUMANRhoGTPase-activatingprotein1OS=HomosapiensGN=ARHGAP1PE=1SV=1;tr|H0YE29|H0YE29_HUMANRhoGTPase-activatingprotein1(Fragment)OS=HomosapiensGN=ARHGAP1PE=1SV=1;tr|E9PNR6|E9PNR6_HUMANRhoGTPase-activatingprotein1(Fragment)OS=HomosapiensGN=ARHGAP1PE=1SV=1	50.21644729	57.40377996	53.07919309	51.2973691
sp|Q08211|DHX9_HUMANATP-dependentRNAhelicaseAOS=HomosapiensGN=DHX9PE=1SV=4	53.35955985	56.78939725	57.35158166	58.30647223
sp|Q09028|RBBP4_HUMANHistone-bindingproteinRBBP4OS=HomosapiensGN=RBBP4PE=1SV=3;tr|H0YF10|H0YF10_HUMANHistone-bindingproteinRBBP4(Fragment)OS=HomosapiensGN=RBBP4PE=1SV=1;tr|H0YCT5|H0YCT5_HUMANHistone-bindingproteinRBBP4(Fragment)OS=HomosapiensGN=RBBP4PE=1SV=1;tr|H0YDK2|H0YDK2_HUMANHistone-bindingproteinRBBP4(Fragment)OS=HomosapiensGN=RBBP4PE=1SV=1;tr|H0YEU5|H0YEU5_HUMANHistone-bindingproteinRBBP4(Fragment)OS=HomosapiensGN=RBBP4PE=1SV=1;tr|Q5JP02|Q5JP02_HUMANHistone-bindingproteinRBBP7(Fragment)OS=HomosapiensGN=RBBP7PE=1SV=1;tr|E9PNS2|E9PNS2_HUMANHistone-bindingproteinRBBP4OS=HomosapiensGN=RBBP4PE=1SV=1;tr|E9PIC4|E9PIC4_HUMANHistone-bindingproteinRBBP4OS=HomosapiensGN=RBBP4PE=1SV=1;tr|E9PNS6|E9PNS6_HUMANHistone-bindingproteinRBBP4OS=HomosapiensGN=RBBP4PE=1SV=1;tr|Q5JP01|Q5JP01_HUMANHistone-bindingproteinRBBP7(Fragment)OS=HomosapiensGN=RBBP7PE=1SV=1;tr|C9JAJ9|C9JAJ9_HUMANHistone-bindingproteinRBBP7(Fragment)OS=HomosapiensGN=RBBP7PE=1SV=1;tr|Q5JNZ6|Q5JNZ6_HUMANHistone-bindingproteinRBBP7(Fragment)OS=HomosapiensGN=RBBP7PE=1SV=1	24.62528598	25.70589423	24.85593487	22.84750405
sp|Q09666|AHNK_HUMANNeuroblastdifferentiation-associatedproteinAHNAKOS=HomosapiensGN=AHNAKPE=1SV=2;tr|E9PQE3|E9PQE3_HUMANNeuroblastdifferentiation-associatedproteinAHNAK(Fragment)OS=HomosapiensGN=AHNAKPE=1SV=8;tr|E9PJZ0|E9PJZ0_HUMANNeuroblastdifferentiation-associatedproteinAHNAK(Fragment)OS=HomosapiensGN=AHNAKPE=1SV=1;tr|E9PKR9|E9PKR9_HUMANNeuroblastdifferentiation-associatedproteinAHNAK(Fragment)OS=HomosapiensGN=AHNAKPE=1SV=1;tr|E9PJC6|E9PJC6_HUMANNeuroblastdifferentiation-associatedproteinAHNAKOS=HomosapiensGN=AHNAKPE=1SV=1;tr|E9PLK4|E9PLK4_HUMANNeuroblastdifferentiation-associatedproteinAHNAK(Fragment)OS=HomosapiensGN=AHNAKPE=1SV=1;sp|P48552|NRIP1_HUMANNuclearreceptor-interactingprotein1OS=HomosapiensGN=NRIP1PE=1SV=2	36.71135254	38.60831655	34.78698185	34.23343783
sp|Q0VD83|APOBR_HUMANApolipoproteinBreceptorOS=HomosapiensGN=APOBRPE=1SV=2	31.39175057	33.30096158	31.40190693	29.46594851
sp|Q10567|AP1B1_HUMANAP-1complexsubunitbeta-1OS=HomosapiensGN=AP1B1PE=1SV=2;tr|C9J1E7|C9J1E7_HUMANAP-1complexsubunitbeta-1(Fragment)OS=HomosapiensGN=AP1B1PE=1SV=1;tr|H7C034|H7C034_HUMANAP-1complexsubunitbeta-1(Fragment)OS=HomosapiensGN=AP1B1PE=1SV=1;tr|A0A087WXS3|A0A087WXS3_HUMANAP-2complexsubunitbetaOS=HomosapiensGN=AP2B1PE=1SV=1;tr|K7EKZ5|K7EKZ5_HUMANAP-2complexsubunitbetaOS=HomosapiensGN=AP2B1PE=1SV=1	46.56718509	42.60013998	44.64141754	38.29951957
sp|Q12931|TRAP1_HUMANHeatshockprotein75kDa,mitochondrialOS=HomosapiensGN=TRAP1PE=1SV=3;tr|I3L0K7|I3L0K7_HUMANHeatshockprotein75kDa,mitochondrialOS=HomosapiensGN=TRAP1PE=1SV=1;tr|I3L239|I3L239_HUMANHeatshockprotein75kDa,mitochondrial(Fragment)OS=HomosapiensGN=TRAP1PE=1SV=1;tr|I3L253|I3L253_HUMANHeatshockprotein75kDa,mitochondrial(Fragment)OS=HomosapiensGN=TRAP1PE=1SV=1	39.64022427	55.59301586	48.49380852	51.31580517
sp|Q12965|MYO1E_HUMANUnconventionalmyosin-IeOS=HomosapiensGN=MYO1EPE=1SV=2;tr|H0YNQ8|H0YNQ8_HUMANUnconventionalmyosin-Ie(Fragment)OS=HomosapiensGN=MYO1EPE=1SV=1;tr|H0YLE5|H0YLE5_HUMANUnconventionalmyosin-Ie(Fragment)OS=HomosapiensGN=MYO1EPE=1SV=1;tr|H0YLJ4|H0YLJ4_HUMANUnconventionalmyosin-Ie(Fragment)OS=HomosapiensGN=MYO1EPE=1SV=1;tr|H0YNB0|H0YNB0_HUMANUnconventionalmyosin-Ie(Fragment)OS=HomosapiensGN=MYO1EPE=1SV=1;tr|H0YN00|H0YN00_HUMANUnconventionalmyosin-IeOS=HomosapiensGN=MYO1EPE=1SV=1	33.13363036	28.85735022	31.2883877	28.46611088
sp|Q13162|PRDX4_HUMANPeroxiredoxin-4OS=HomosapiensGN=PRDX4PE=1SV=1;tr|H7C3T4|H7C3T4_HUMANPeroxiredoxin-4(Fragment)OS=HomosapiensGN=PRDX4PE=1SV=1;tr|A6NG45|A6NG45_HUMANPeroxiredoxin-4OS=HomosapiensGN=PRDX4PE=1SV=1;tr|A6NJJ0|A6NJJ0_HUMANPeroxiredoxin-4(Fragment)OS=HomosapiensGN=PRDX4PE=1SV=1	56.41028806	55.08281306	62.59973038	62.32427004
sp|Q13177|PAK2_HUMANSerine/threonine-proteinkinasePAK2OS=HomosapiensGN=PAK2PE=1SV=3;tr|H7C1X3|H7C1X3_HUMANSerine/threonine-proteinkinasePAK2(Fragment)OS=HomosapiensGN=PAK2PE=1SV=1;tr|A0A087X294|A0A087X294_HUMANSerine/threonine-proteinkinasePAK3OS=HomosapiensGN=PAK3PE=1SV=1;sp|O75914|PAK3_HUMANSerine/threonine-proteinkinasePAK3OS=HomosapiensGN=PAK3PE=1SV=2;tr|B1AKS5|B1AKS5_HUMANSerine/threonine-proteinkinasePAK3(Fragment)OS=HomosapiensGN=PAK3PE=1SV=1;tr|E9PM17|E9PM17_HUMANSerine/threonine-proteinkinasePAK1OS=HomosapiensGN=PAK1PE=1SV=1;tr|B3KNX7|B3KNX7_HUMANSerine/threonine-proteinkinasePAK1OS=HomosapiensGN=PAK1PE=1SV=1;sp|Q13153|PAK1_HUMANSerine/threonine-proteinkinasePAK1OS=HomosapiensGN=PAK1PE=1SV=2;tr|H0YCG5|H0YCG5_HUMANSerine/threonine-proteinkinasePAK1(Fragment)OS=HomosapiensGN=PAK1PE=1SV=1	41.36738801	48.10611258	44.76229037	43.0754317
sp|Q13200|PSMD2_HUMAN26Sproteasomenon-ATPaseregulatorysubunit2OS=HomosapiensGN=PSMD2PE=1SV=3;tr|H7C1H2|H7C1H2_HUMAN26Sproteasomenon-ATPaseregulatorysubunit2(Fragment)OS=HomosapiensGN=PSMD2PE=1SV=1;tr|H7C2Q3|H7C2Q3_HUMAN26Sproteasomenon-ATPaseregulatorysubunit2(Fragment)OS=HomosapiensGN=PSMD2PE=1SV=1;tr|C9JPC0|C9JPC0_HUMAN26Sproteasomenon-ATPaseregulatorysubunit2(Fragment)OS=HomosapiensGN=PSMD2PE=1SV=1	43.22436948	47.83781338	45.21452794	47.88299727
sp|Q13263|TIF1B_HUMANTranscriptionintermediaryfactor1-betaOS=HomosapiensGN=TRIM28PE=1SV=5;tr|M0R0K9|M0R0K9_HUMANTranscriptionintermediaryfactor1-beta(Fragment)OS=HomosapiensGN=TRIM28PE=1SV=1;tr|M0R2I3|M0R2I3_HUMANTranscriptionintermediaryfactor1-beta(Fragment)OS=HomosapiensGN=TRIM28PE=1SV=1;tr|M0R3C0|M0R3C0_HUMANTranscriptionintermediaryfactor1-beta(Fragment)OS=HomosapiensGN=TRIM28PE=1SV=1	38.51924127	36.53616504	43.85464644	39.98616803
sp|Q13283|G3BP1_HUMANRasGTPase-activatingprotein-bindingprotein1OS=HomosapiensGN=G3BP1PE=1SV=1;tr|E5RIZ6|E5RIZ6_HUMANRasGTPase-activatingprotein-bindingprotein1(Fragment)OS=HomosapiensGN=G3BP1PE=1SV=1;tr|E5RH00|E5RH00_HUMANRasGTPase-activatingprotein-bindingprotein1OS=HomosapiensGN=G3BP1PE=1SV=1;tr|E5RI46|E5RI46_HUMANRasGTPase-activatingprotein-bindingprotein1(Fragment)OS=HomosapiensGN=G3BP1PE=1SV=1;tr|E5RIF8|E5RIF8_HUMANRasGTPase-activatingprotein-bindingprotein1(Fragment)OS=HomosapiensGN=G3BP1PE=1SV=1;tr|E5RH42|E5RH42_HUMANRasGTPase-activatingprotein-bindingprotein1(Fragment)OS=HomosapiensGN=G3BP1PE=1SV=1;tr|E5RJU8|E5RJU8_HUMANRasGTPase-activatingprotein-bindingprotein1OS=HomosapiensGN=G3BP1PE=1SV=1	28.77632588	30.32298714	33.91584657	34.92884614
