ID	CDC1551.1.halflife	CDC1551.2.halflife	dPPE38.1.halflife	dPPE38.2.halflife
sp|P62979|RS27A_HUMANUbiquitin-40SribosomalproteinS27aOS=HomosapiensGN=RPS27APE=1SV=2;tr|J3QS39|J3QS39_HUMANPolyubiquitin-B(Fragment)OS=HomosapiensGN=UBBPE=1SV=1;tr|J3QTR3|J3QTR3_HUMANUbiquitin-40SribosomalproteinS27a(Fragment)OS=HomosapiensGN=RPS27APE=1SV=1;tr|F5H6Q2|F5H6Q2_HUMANPolyubiquitin-C(Fragment)OS=HomosapiensGN=UBCPE=1SV=8;sp|P62987|RL40_HUMANUbiquitin-60SribosomalproteinL40OS=HomosapiensGN=UBA52PE=1SV=2;tr|F5GYU3|F5GYU3_HUMANPolyubiquitin-C(Fragment)OS=HomosapiensGN=UBCPE=1SV=1;tr|F5H2Z3|F5H2Z3_HUMANPolyubiquitin-C(Fragment)OS=HomosapiensGN=UBCPE=1SV=1;tr|F5H265|F5H265_HUMANPolyubiquitin-C(Fragment)OS=HomosapiensGN=UBCPE=1SV=1;tr|B4DV12|B4DV12_HUMANPolyubiquitin-BOS=HomosapiensGN=UBBPE=1SV=1;tr|F5H388|F5H388_HUMANPolyubiquitin-C(Fragment)OS=HomosapiensGN=UBCPE=1SV=1;tr|F5H747|F5H747_HUMANPolyubiquitin-C(Fragment)OS=HomosapiensGN=UBCPE=1SV=8;tr|F5GXK7|F5GXK7_HUMANPolyubiquitin-C(Fragment)OS=HomosapiensGN=UBCPE=1SV=2;tr|J3QKN0|J3QKN0_HUMANPolyubiquitin-B(Fragment)OS=HomosapiensGN=UBBPE=1SV=1;tr|Q5PY61|Q5PY61_HUMANPolyubiquitin-COS=HomosapiensGN=UBCPE=1SV=1;sp|P0CG47|UBB_HUMANPolyubiquitin-BOS=HomosapiensGN=UBBPE=1SV=1;tr|Q96C32|Q96C32_HUMANPolyubiquitin-COS=HomosapiensGN=UBCPE=1SV=1;sp|P0CG48|UBC_HUMANPolyubiquitin-COS=HomosapiensGN=UBCPE=1SV=3;tr|M0R1V7|M0R1V7_HUMANUbiquitin-60SribosomalproteinL40(Fragment)OS=HomosapiensGN=UBA52PE=1SV=1;tr|M0R1M6|M0R1M6_HUMANUbiquitin-60SribosomalproteinL40(Fragment)OS=HomosapiensGN=UBA52PE=1SV=1;tr|M0R2S1|M0R2S1_HUMANUbiquitin-60SribosomalproteinL40(Fragment)OS=HomosapiensGN=UBA52PE=1SV=1;tr|J3QSA3|J3QSA3_HUMANPolyubiquitin-B(Fragment)OS=HomosapiensGN=UBBPE=1SV=1;tr|F5GZ39|F5GZ39_HUMANPolyubiquitin-C(Fragment)OS=HomosapiensGN=UBCPE=1SV=1	14.85630035	15.78171965	16.38138526	15.2493028
sp|P63000|RAC1_HUMANRas-relatedC3botulinumtoxinsubstrate1OS=HomosapiensGN=RAC1PE=1SV=1;sp|P60763|RAC3_HUMANRas-relatedC3botulinumtoxinsubstrate3OS=HomosapiensGN=RAC3PE=1SV=1;tr|J3KSC4|J3KSC4_HUMANRas-relatedC3botulinumtoxinsubstrate3(Fragment)OS=HomosapiensGN=RAC3PE=1SV=1;tr|J3QLK0|J3QLK0_HUMANRas-relatedC3botulinumtoxinsubstrate3(Fragment)OS=HomosapiensGN=RAC3PE=1SV=1	18.96457535	19.03532571	25.84854796	21.22669127
sp|P63104|1433Z_HUMAN14-3-3proteinzeta/deltaOS=HomosapiensGN=YWHAZPE=1SV=1;tr|E7EX29|E7EX29_HUMAN14-3-3proteinzeta/delta(Fragment)OS=HomosapiensGN=YWHAZPE=1SV=1;tr|B0AZS6|B0AZS6_HUMAN14-3-3proteinzeta/deltaOS=HomosapiensGN=YWHAZPE=1SV=1;tr|E7ESK7|E7ESK7_HUMAN14-3-3proteinzeta/delta(Fragment)OS=HomosapiensGN=YWHAZPE=1SV=1;tr|B7Z2E6|B7Z2E6_HUMAN14-3-3proteinzeta/deltaOS=HomosapiensGN=YWHAZPE=1SV=1;tr|H0YB80|H0YB80_HUMAN14-3-3proteinzeta/delta(Fragment)OS=HomosapiensGN=YWHAZPE=1SV=1;tr|E9PD24|E9PD24_HUMAN14-3-3proteinzeta/delta(Fragment)OS=HomosapiensGN=YWHAZPE=1SV=1;tr|E7EVZ2|E7EVZ2_HUMAN14-3-3proteinzeta/delta(Fragment)OS=HomosapiensGN=YWHAZPE=1SV=1;tr|E5RIR4|E5RIR4_HUMAN14-3-3proteinzeta/delta(Fragment)OS=HomosapiensGN=YWHAZPE=1SV=1;tr|E5RGE1|E5RGE1_HUMAN14-3-3proteinzeta/delta(Fragment)OS=HomosapiensGN=YWHAZPE=1SV=8	51.35817851	53.25196166	52.95329662	53.84702786
sp|P63244|RACK1_HUMANReceptorofactivatedproteinCkinase1OS=HomosapiensGN=RACK1PE=1SV=3;tr|J3KPE3|J3KPE3_HUMANReceptorof-activatedproteinCkinase1OS=HomosapiensGN=RACK1PE=1SV=1;tr|D6RAC2|D6RAC2_HUMANReceptorof-activatedproteinCkinase1OS=HomosapiensGN=RACK1PE=1SV=1;tr|D6RHH4|D6RHH4_HUMANReceptorof-activatedproteinCkinase1OS=HomosapiensGN=RACK1PE=1SV=1;tr|D6REE5|D6REE5_HUMANReceptorof-activatedproteinCkinase1(Fragment)OS=HomosapiensGN=RACK1PE=1SV=1;tr|H0Y8W2|H0Y8W2_HUMANReceptorof-activatedproteinCkinase1(Fragment)OS=HomosapiensGN=RACK1PE=1SV=1;tr|H0YAF8|H0YAF8_HUMANReceptorof-activatedproteinCkinase1(Fragment)OS=HomosapiensGN=RACK1PE=1SV=1;tr|D6R9Z1|D6R9Z1_HUMANReceptorof-activatedproteinCkinase1(Fragment)OS=HomosapiensGN=RACK1PE=1SV=8;tr|H0YAM7|H0YAM7_HUMANReceptorof-activatedproteinCkinase1(Fragment)OS=HomosapiensGN=RACK1PE=1SV=1;tr|D6R9L0|D6R9L0_HUMANReceptorof-activatedproteinCkinase1(Fragment)OS=HomosapiensGN=RACK1PE=1SV=1;tr|D6RFX4|D6RFX4_HUMANReceptorof-activatedproteinCkinase1(Fragment)OS=HomosapiensGN=RACK1PE=1SV=1;tr|D6RBD0|D6RBD0_HUMANReceptorof-activatedproteinCkinase1(Fragment)OS=HomosapiensGN=RACK1PE=1SV=1;tr|D6RAU2|D6RAU2_HUMANReceptorof-activatedproteinCkinase1OS=HomosapiensGN=RACK1PE=1SV=1;tr|E9PD14|E9PD14_HUMANReceptorof-activatedproteinCkinase1OS=HomosapiensGN=RACK1PE=1SV=1;tr|D6RFZ9|D6RFZ9_HUMANReceptorof-activatedproteinCkinase1(Fragment)OS=HomosapiensGN=RACK1PE=1SV=8;tr|H0Y8R5|H0Y8R5_HUMANReceptorof-activatedproteinCkinase1(Fragment)OS=HomosapiensGN=RACK1PE=1SV=1;tr|D6RGK8|D6RGK8_HUMANReceptorof-activatedproteinCkinase1OS=HomosapiensGN=RACK1PE=1SV=1;tr|D6RF23|D6RF23_HUMANReceptorof-activatedproteinCkinase1OS=HomosapiensGN=RACK1PE=1SV=1;tr|D6R909|D6R909_HUMANReceptorof-activatedproteinCkinase1OS=HomosapiensGN=RACK1PE=1SV=1;tr|H0Y9P0|H0Y9P0_HUMANReceptorof-activatedproteinCkinase1(Fragment)OS=HomosapiensGN=RACK1PE=1SV=1;tr|D6RHJ5|D6RHJ5_HUMANReceptorof-activatedproteinCkinase1OS=HomosapiensGN=RACK1PE=1SV=1;tr|D6RDI0|D6RDI0_HUMANReceptorof-activatedproteinCkinase1OS=HomosapiensGN=RACK1PE=1SV=1	40.45140846	42.63753398	47.75549266	45.09057214
sp|P63313|TYB10_HUMANThymosinbeta-10OS=HomosapiensGN=TMSB10PE=1SV=2;CON__P21752	24.18394701	24.83177707	27.17958409	24.70374716
sp|P67775|PP2AA_HUMANSerine/threonine-proteinphosphatase2AcatalyticsubunitalphaisoformOS=HomosapiensGN=PPP2CAPE=1SV=1;tr|E5RI56|E5RI56_HUMANUncharacterizedprotein(Fragment)OS=HomosapiensPE=1SV=1	32.40948338	34.30580688	33.71639327	34.28905251
sp|P67809|YBOX1_HUMANNuclease-sensitiveelement-bindingprotein1OS=HomosapiensGN=YBX1PE=1SV=3;tr|H0Y449|H0Y449_HUMANNuclease-sensitiveelement-bindingprotein1(Fragment)OS=HomosapiensGN=YBX1PE=1SV=1;tr|C9J5V9|C9J5V9_HUMANNuclease-sensitiveelement-bindingprotein1(Fragment)OS=HomosapiensGN=YBX1PE=1SV=1;sp|Q9Y2T7|YBOX2_HUMANY-box-bindingprotein2OS=HomosapiensGN=YBX2PE=1SV=2;sp|P16989|YBOX3_HUMANY-box-bindingprotein3OS=HomosapiensGN=YBX3PE=1SV=4;tr|A0A0D9SEI8|A0A0D9SEI8_HUMANY-box-bindingprotein3(Fragment)OS=HomosapiensGN=YBX3PE=1SV=1	22.08272435	23.63657354	28.96193587	29.31290399
sp|P67936|TPM4_HUMANTropomyosinalpha-4chainOS=HomosapiensGN=TPM4PE=1SV=3;tr|K7ENT6|K7ENT6_HUMANTropomyosinalpha-4chain(Fragment)OS=HomosapiensGN=TPM4PE=1SV=1;tr|K7ERG3|K7ERG3_HUMANTropomyosinalpha-4chain(Fragment)OS=HomosapiensGN=TPM4PE=1SV=1;tr|K7EP68|K7EP68_HUMANTropomyosinalpha-4chain(Fragment)OS=HomosapiensGN=TPM4PE=1SV=1;tr|K7EMU5|K7EMU5_HUMANTropomyosinalpha-4chain(Fragment)OS=HomosapiensGN=TPM4PE=1SV=1;tr|H0YKX5|H0YKX5_HUMANTropomyosinalpha-1chain(Fragment)OS=HomosapiensGN=TPM1PE=1SV=1;tr|H0YNC7|H0YNC7_HUMANTropomyosinalpha-1chain(Fragment)OS=HomosapiensGN=TPM1PE=1SV=1;tr|H0YL52|H0YL52_HUMANTropomyosinalpha-1chain(Fragment)OS=HomosapiensGN=TPM1PE=1SV=1;sp|P09493|TPM1_HUMANTropomyosinalpha-1chainOS=HomosapiensGN=TPM1PE=1SV=2;tr|Q6ZN40|Q6ZN40_HUMANTropomyosin1(Alpha),isoformCRA_fOS=HomosapiensGN=TPM1PE=1SV=1;tr|H0YL80|H0YL80_HUMANTropomyosinalpha-1chain(Fragment)OS=HomosapiensGN=TPM1PE=1SV=1;tr|K7EPV9|K7EPV9_HUMANTropomyosinalpha-4chain(Fragment)OS=HomosapiensGN=TPM4PE=1SV=1;tr|H0YKP3|H0YKP3_HUMANTropomyosinalpha-1chainOS=HomosapiensGN=TPM1PE=1SV=1;tr|K7EPB9|K7EPB9_HUMANTropomyosinalpha-4chain(Fragment)OS=HomosapiensGN=TPM4PE=1SV=1;tr|U3KQK2|U3KQK2_HUMANTropomyosinbetachain(Fragment)OS=HomosapiensGN=TPM2PE=1SV=1;tr|H0YK20|H0YK20_HUMANTropomyosinalpha-1chainOS=HomosapiensGN=TPM1PE=1SV=1;tr|H0YL42|H0YL42_HUMANTropomyosinalpha-1chain(Fragment)OS=HomosapiensGN=TPM1PE=1SV=1	31.7103359	30.89252504	35.36703848	33.01634834
sp|P68133|ACTS_HUMANActin,alphaskeletalmuscleOS=HomosapiensGN=ACTA1PE=1SV=1;sp|P68032|ACTC_HUMANActin,alphacardiacmuscle1OS=HomosapiensGN=ACTC1PE=1SV=1;sp|P63267|ACTH_HUMANActin,gamma-entericsmoothmuscleOS=HomosapiensGN=ACTG2PE=1SV=1;sp|P62736|ACTA_HUMANActin,aorticsmoothmuscleOS=HomosapiensGN=ACTA2PE=1SV=1;tr|A6NL76|A6NL76_HUMANActin,alphaskeletalmuscleOS=HomosapiensGN=ACTA1PE=1SV=3;tr|F8WB63|F8WB63_HUMANActin,gamma-entericsmoothmuscleOS=HomosapiensGN=ACTG2PE=1SV=1;tr|B8ZZJ2|B8ZZJ2_HUMANActin,gamma-entericsmoothmuscleOS=HomosapiensGN=ACTG2PE=1SV=1;tr|C9JFL5|C9JFL5_HUMANActin,gamma-entericsmoothmuscle(Fragment)OS=HomosapiensGN=ACTG2PE=1SV=8;tr|F6UVQ4|F6UVQ4_HUMANActin,aorticsmoothmuscle(Fragment)OS=HomosapiensGN=ACTA2PE=1SV=1;tr|F6QUT6|F6QUT6_HUMANActin,aorticsmoothmuscle(Fragment)OS=HomosapiensGN=ACTA2PE=1SV=1	52.85986504	52.75261714	52.04797448	52.00866022
sp|P68363|TBA1B_HUMANTubulinalpha-1BchainOS=HomosapiensGN=TUBA1BPE=1SV=1;tr|F8VVB9|F8VVB9_HUMANTubulinalpha-1Bchain(Fragment)OS=HomosapiensGN=TUBA1BPE=3SV=8;tr|C9JDS9|C9JDS9_HUMANTubulinalpha-4Achain(Fragment)OS=HomosapiensGN=TUBA4APE=1SV=1;tr|F8VRZ4|F8VRZ4_HUMANTubulinalpha-1Achain(Fragment)OS=HomosapiensGN=TUBA1APE=3SV=1;tr|F8VS66|F8VS66_HUMANTubulinalpha-1CchainOS=HomosapiensGN=TUBA1CPE=4SV=1;tr|F8VWV9|F8VWV9_HUMANTubulinalpha-1Bchain(Fragment)OS=HomosapiensGN=TUBA1BPE=4SV=1;tr|F8VX09|F8VX09_HUMANTubulinalpha-1Bchain(Fragment)OS=HomosapiensGN=TUBA1BPE=4SV=1;tr|C9K0S6|C9K0S6_HUMANTubulinalpha-8chain(Fragment)OS=HomosapiensGN=TUBA8PE=1SV=1;tr|F8VRK0|F8VRK0_HUMANTubulinalpha-1Bchain(Fragment)OS=HomosapiensGN=TUBA1BPE=4SV=1;tr|F8VXZ7|F8VXZ7_HUMANTubulinalpha-1Achain(Fragment)OS=HomosapiensGN=TUBA1APE=4SV=1;tr|F8W0F6|F8W0F6_HUMANTubulinalpha-1AchainOS=HomosapiensGN=TUBA1APE=4SV=1;sp|Q9H853|TBA4B_HUMANPutativetubulin-likeproteinalpha-4BOS=HomosapiensGN=TUBA4BPE=5SV=2	59.54186338	64.49054968	62.68976175	61.89326417
sp|P78371|TCPB_HUMANT-complexprotein1subunitbetaOS=HomosapiensGN=CCT2PE=1SV=4;tr|F5GWF6|F5GWF6_HUMANT-complexprotein1subunitbetaOS=HomosapiensGN=CCT2PE=1SV=2;tr|F8VQ14|F8VQ14_HUMANT-complexprotein1subunitbetaOS=HomosapiensGN=CCT2PE=1SV=1	61.91483856	63.63685974	71.26350909	72.1434953
sp|P78417|GSTO1_HUMANGlutathioneS-transferaseomega-1OS=HomosapiensGN=GSTO1PE=1SV=2;tr|Q5TA02|Q5TA02_HUMANGlutathioneS-transferaseomega-1(Fragment)OS=HomosapiensGN=GSTO1PE=1SV=1;tr|Q5TA01|Q5TA01_HUMANGlutathioneS-transferaseomega-1(Fragment)OS=HomosapiensGN=GSTO1PE=1SV=1	48.54429236	52.7370459	53.84472849	53.55387002
sp|P78527|PRKDC_HUMANDNA-dependentproteinkinasecatalyticsubunitOS=HomosapiensGN=PRKDCPE=1SV=3;tr|F5GX40|F5GX40_HUMANDNA-dependentproteinkinasecatalyticsubunit(Fragment)OS=HomosapiensGN=PRKDCPE=1SV=1;tr|H0YG84|H0YG84_HUMANDNA-dependentproteinkinasecatalyticsubunit(Fragment)OS=HomosapiensGN=PRKDCPE=1SV=1	55.21244133	60.00249278	60.68530943	58.88341832
sp|P84077|ARF1_HUMANADP-ribosylationfactor1OS=HomosapiensGN=ARF1PE=1SV=2;sp|P61204|ARF3_HUMANADP-ribosylationfactor3OS=HomosapiensGN=ARF3PE=1SV=2;tr|F5H423|F5H423_HUMANUncharacterizedproteinOS=HomosapiensPE=3SV=1;tr|F5H0C7|F5H0C7_HUMANADP-ribosylationfactor3(Fragment)OS=HomosapiensGN=ARF3PE=3SV=1;tr|H0YGG7|H0YGG7_HUMANUncharacterizedprotein(Fragment)OS=HomosapiensPE=4SV=1;tr|F5H1V1|F5H1V1_HUMANADP-ribosylationfactor3(Fragment)OS=HomosapiensGN=ARF3PE=4SV=1;tr|F5H6T5|F5H6T5_HUMANADP-ribosylationfactor3(Fragment)OS=HomosapiensGN=ARF3PE=4SV=1;tr|F8WDB3|F8WDB3_HUMANADP-ribosylationfactor4OS=HomosapiensGN=ARF4PE=1SV=1	27.67441052	30.08552869	30.10137045	31.37737066
sp|P84095|RHOG_HUMANRho-relatedGTP-bindingproteinRhoGOS=HomosapiensGN=RHOGPE=1SV=1	38.63981333	42.97261853	48.23593547	49.72315781
sp|Q00610|CLH1_HUMANClathrinheavychain1OS=HomosapiensGN=CLTCPE=1SV=5;tr|A0A087WVQ6|A0A087WVQ6_HUMANClathrinheavychainOS=HomosapiensGN=CLTCPE=1SV=1;tr|J3KS13|J3KS13_HUMANClathrinheavychain1OS=HomosapiensGN=CLTCPE=1SV=1;tr|K7EJJ5|K7EJJ5_HUMANClathrinheavychain1(Fragment)OS=HomosapiensGN=CLTCPE=1SV=1;tr|J3KSQ2|J3KSQ2_HUMANClathrinheavychain1(Fragment)OS=HomosapiensGN=CLTCPE=1SV=1;tr|J3KRF5|J3KRF5_HUMANClathrinheavychain1(Fragment)OS=HomosapiensGN=CLTCPE=1SV=1;tr|J3QL20|J3QL20_HUMANClathrinheavychain1OS=HomosapiensGN=CLTCPE=1SV=1;tr|F5H5N6|F5H5N6_HUMANClathrinheavychain2(Fragment)OS=HomosapiensGN=CLTCL1PE=1SV=1;tr|A0A087WV74|A0A087WV74_HUMANClathrinheavychain2OS=HomosapiensGN=CLTCL1PE=1SV=1;tr|A0A087WXH4|A0A087WXH4_HUMANClathrinheavychain2OS=HomosapiensGN=CLTCL1PE=1SV=1	50.25325757	52.99921887	51.97726234	52.34980008
sp|Q00839|HNRPU_HUMANHeterogeneousnuclearribonucleoproteinUOS=HomosapiensGN=HNRNPUPE=1SV=6;tr|Q5RI18|Q5RI18_HUMANHeterogeneousnuclearribonucleoproteinU(Fragment)OS=HomosapiensGN=HNRNPUPE=1SV=8	52.01391027	53.71136002	57.31498154	56.98814716
sp|Q01432|AMPD3_HUMANAMPdeaminase3OS=HomosapiensGN=AMPD3PE=1SV=1;tr|E9PKC5|E9PKC5_HUMANAMPdeaminase3OS=HomosapiensGN=AMPD3PE=1SV=1;tr|E9PIR5|E9PIR5_HUMANAMPdeaminase3OS=HomosapiensGN=AMPD3PE=1SV=1;tr|E9PLK6|E9PLK6_HUMANAMPdeaminase3(Fragment)OS=HomosapiensGN=AMPD3PE=1SV=1;tr|E9PPG2|E9PPG2_HUMANAMPdeaminase3(Fragment)OS=HomosapiensGN=AMPD3PE=1SV=1;sp|P23109|AMPD1_HUMANAMPdeaminase1OS=HomosapiensGN=AMPD1PE=1SV=2	19.98364036	19.06176177	39.26639431	39.19484836
sp|Q01469|FABP5_HUMANFattyacid-bindingprotein,epidermalOS=HomosapiensGN=FABP5PE=1SV=3;tr|I6L8B7|I6L8B7_HUMANFattyacid-bindingprotein,epidermalOS=HomosapiensGN=FABP5PE=1SV=1;sp|A8MUU1|FB5L3_HUMANPutativefattyacid-bindingprotein5-likeprotein3OS=HomosapiensGN=FABP5P3PE=5SV=1	51.40633448	52.97788552	48.17315301	46.40734581
sp|Q01518|CAP1_HUMANAdenylylcyclase-associatedprotein1OS=HomosapiensGN=CAP1PE=1SV=5;tr|Q5T0R1|Q5T0R1_HUMANAdenylylcyclase-associatedprotein1(Fragment)OS=HomosapiensGN=CAP1PE=1SV=1;tr|Q5T0R4|Q5T0R4_HUMANAdenylylcyclase-associatedprotein1(Fragment)OS=HomosapiensGN=CAP1PE=1SV=8;tr|Q5T0R3|Q5T0R3_HUMANAdenylylcyclase-associatedprotein1(Fragment)OS=HomosapiensGN=CAP1PE=1SV=1;tr|Q5T0R2|Q5T0R2_HUMANAdenylylcyclase-associatedprotein1(Fragment)OS=HomosapiensGN=CAP1PE=1SV=1;tr|Q5T0R5|Q5T0R5_HUMANAdenylylcyclase-associatedprotein1(Fragment)OS=HomosapiensGN=CAP1PE=1SV=8;tr|Q5T0R7|Q5T0R7_HUMANAdenylylcyclase-associatedprotein1(Fragment)OS=HomosapiensGN=CAP1PE=1SV=1;tr|Q5T0R6|Q5T0R6_HUMANAdenylylcyclase-associatedprotein1(Fragment)OS=HomosapiensGN=CAP1PE=1SV=1;tr|Q5T0S3|Q5T0S3_HUMANAdenylylcyclase-associatedprotein1(Fragment)OS=HomosapiensGN=CAP1PE=1SV=1;tr|Q5T0R8|Q5T0R8_HUMANAdenylylcyclase-associatedprotein1(Fragment)OS=HomosapiensGN=CAP1PE=1SV=1	58.48156122	59.5839186	53.84275895	54.31292915
sp|Q04760|LGUL_HUMANLactoylglutathionelyaseOS=HomosapiensGN=GLO1PE=1SV=4	240.8376584	216.2540691	160.7646978	166.7529904
sp|Q04917|1433F_HUMAN14-3-3proteinetaOS=HomosapiensGN=YWHAHPE=1SV=4;tr|A2IDB2|A2IDB2_HUMAN14-3-3proteineta(Fragment)OS=HomosapiensGN=YWHAHPE=1SV=1;tr|F8WEB6|F8WEB6_HUMAN14-3-3proteinetaOS=HomosapiensGN=YWHAHPE=1SV=1;tr|A2IDB1|A2IDB1_HUMAN14-3-3proteinetaOS=HomosapiensGN=YWHAHPE=1SV=1	42.49433989	47.3112006	42.16134111	44.38753652
sp|Q05209|PTN12_HUMANTyrosine-proteinphosphatasenon-receptortype12OS=HomosapiensGN=PTPN12PE=1SV=3;tr|H0YC15|H0YC15_HUMANTyrosine-proteinphosphatasenon-receptortype12(Fragment)OS=HomosapiensGN=PTPN12PE=1SV=2;tr|C9J1X8|C9J1X8_HUMANTyrosine-proteinphosphatasenon-receptortype12(Fragment)OS=HomosapiensGN=PTPN12PE=1SV=1;tr|F8WB51|F8WB51_HUMANTyrosine-proteinphosphatasenon-receptortype12OS=HomosapiensGN=PTPN12PE=1SV=1;tr|C9JJC1|C9JJC1_HUMANTyrosine-proteinphosphatasenon-receptortype12(Fragment)OS=HomosapiensGN=PTPN12PE=1SV=1;tr|H3BM04|H3BM04_HUMANTyrosine-proteinphosphatasenon-receptortype12(Fragment)OS=HomosapiensGN=PTPN12PE=1SV=1	27.65415624	39.33790127	47.09754745	51.37433461
sp|Q06830|PRDX1_HUMANPeroxiredoxin-1OS=HomosapiensGN=PRDX1PE=1SV=1;tr|A0A0A0MSI0|A0A0A0MSI0_HUMANPeroxiredoxin-1(Fragment)OS=HomosapiensGN=PRDX1PE=1SV=1;tr|A0A0A0MRQ5|A0A0A0MRQ5_HUMANPeroxiredoxin-1OS=HomosapiensGN=PRDX1PE=1SV=1	46.03031628	48.16011121	53.23508452	52.52266948
sp|Q09666|AHNK_HUMANNeuroblastdifferentiation-associatedproteinAHNAKOS=HomosapiensGN=AHNAKPE=1SV=2;tr|E9PQE3|E9PQE3_HUMANNeuroblastdifferentiation-associatedproteinAHNAK(Fragment)OS=HomosapiensGN=AHNAKPE=1SV=8;tr|E9PJZ0|E9PJZ0_HUMANNeuroblastdifferentiation-associatedproteinAHNAK(Fragment)OS=HomosapiensGN=AHNAKPE=1SV=1;tr|E9PKR9|E9PKR9_HUMANNeuroblastdifferentiation-associatedproteinAHNAK(Fragment)OS=HomosapiensGN=AHNAKPE=1SV=1;tr|E9PJC6|E9PJC6_HUMANNeuroblastdifferentiation-associatedproteinAHNAKOS=HomosapiensGN=AHNAKPE=1SV=1;tr|E9PLK4|E9PLK4_HUMANNeuroblastdifferentiation-associatedproteinAHNAK(Fragment)OS=HomosapiensGN=AHNAKPE=1SV=1;sp|P48552|NRIP1_HUMANNuclearreceptor-interactingprotein1OS=HomosapiensGN=NRIP1PE=1SV=2	36.71135254	38.60831655	34.83692715	35.13464546
sp|Q10567|AP1B1_HUMANAP-1complexsubunitbeta-1OS=HomosapiensGN=AP1B1PE=1SV=2;tr|C9J1E7|C9J1E7_HUMANAP-1complexsubunitbeta-1(Fragment)OS=HomosapiensGN=AP1B1PE=1SV=1;tr|H7C034|H7C034_HUMANAP-1complexsubunitbeta-1(Fragment)OS=HomosapiensGN=AP1B1PE=1SV=1;tr|A0A087WXS3|A0A087WXS3_HUMANAP-2complexsubunitbetaOS=HomosapiensGN=AP2B1PE=1SV=1;tr|K7EKZ5|K7EKZ5_HUMANAP-2complexsubunitbetaOS=HomosapiensGN=AP2B1PE=1SV=1	46.56718509	42.60013998	47.55757234	40.65977515
sp|Q12965|MYO1E_HUMANUnconventionalmyosin-IeOS=HomosapiensGN=MYO1EPE=1SV=2;tr|H0YNQ8|H0YNQ8_HUMANUnconventionalmyosin-Ie(Fragment)OS=HomosapiensGN=MYO1EPE=1SV=1;tr|H0YLE5|H0YLE5_HUMANUnconventionalmyosin-Ie(Fragment)OS=HomosapiensGN=MYO1EPE=1SV=1;tr|H0YLJ4|H0YLJ4_HUMANUnconventionalmyosin-Ie(Fragment)OS=HomosapiensGN=MYO1EPE=1SV=1;tr|H0YNB0|H0YNB0_HUMANUnconventionalmyosin-Ie(Fragment)OS=HomosapiensGN=MYO1EPE=1SV=1;tr|H0YN00|H0YN00_HUMANUnconventionalmyosin-IeOS=HomosapiensGN=MYO1EPE=1SV=1	33.13363036	28.85735022	29.1009173	29.04905775
sp|Q13162|PRDX4_HUMANPeroxiredoxin-4OS=HomosapiensGN=PRDX4PE=1SV=1;tr|H7C3T4|H7C3T4_HUMANPeroxiredoxin-4(Fragment)OS=HomosapiensGN=PRDX4PE=1SV=1;tr|A6NG45|A6NG45_HUMANPeroxiredoxin-4OS=HomosapiensGN=PRDX4PE=1SV=1;tr|A6NJJ0|A6NJJ0_HUMANPeroxiredoxin-4(Fragment)OS=HomosapiensGN=PRDX4PE=1SV=1	56.41028806	55.08281306	55.73962412	81.14775598
sp|Q13200|PSMD2_HUMAN26Sproteasomenon-ATPaseregulatorysubunit2OS=HomosapiensGN=PSMD2PE=1SV=3;tr|H7C1H2|H7C1H2_HUMAN26Sproteasomenon-ATPaseregulatorysubunit2(Fragment)OS=HomosapiensGN=PSMD2PE=1SV=1;tr|H7C2Q3|H7C2Q3_HUMAN26Sproteasomenon-ATPaseregulatorysubunit2(Fragment)OS=HomosapiensGN=PSMD2PE=1SV=1;tr|C9JPC0|C9JPC0_HUMAN26Sproteasomenon-ATPaseregulatorysubunit2(Fragment)OS=HomosapiensGN=PSMD2PE=1SV=1	43.22436948	47.83781338	49.66812979	49.18725794
sp|Q13263|TIF1B_HUMANTranscriptionintermediaryfactor1-betaOS=HomosapiensGN=TRIM28PE=1SV=5;tr|M0R0K9|M0R0K9_HUMANTranscriptionintermediaryfactor1-beta(Fragment)OS=HomosapiensGN=TRIM28PE=1SV=1;tr|M0R2I3|M0R2I3_HUMANTranscriptionintermediaryfactor1-beta(Fragment)OS=HomosapiensGN=TRIM28PE=1SV=1;tr|M0R3C0|M0R3C0_HUMANTranscriptionintermediaryfactor1-beta(Fragment)OS=HomosapiensGN=TRIM28PE=1SV=1	38.51924127	36.53616504	41.02298941	36.20209663
sp|Q13347|EIF3I_HUMANEukaryotictranslationinitiationfactor3subunitIOS=HomosapiensGN=EIF3IPE=1SV=1;tr|Q5TFK1|Q5TFK1_HUMANEukaryotictranslationinitiationfactor3subunitI(Fragment)OS=HomosapiensGN=EIF3IPE=1SV=1	22.32884476	23.50739841	25.87535925	25.51862028
